Row;Arabidopsis thaliana;Brachypodium distachyon;Musa acuminata;Oryza sativa;Phoenix dactylifera;Sorghum bicolor
16850;0;1;0;1;0;1
20249;1;0;0;0;0;0
16714;0;1;0;1;0;1
19333;0;0;0;0;0;1
353;1;1;1;1;1;1
6687;1;1;1;1;1;1
9069;1;1;1;1;1;1
4455;1;1;1;1;1;1
10209;1;1;1;1;1;1
1107;1;1;1;1;1;1
21477;0;0;1;0;1;0
20171;0;0;0;0;1;0
9260;1;1;1;1;1;1
9301;1;1;1;1;1;1
19687;0;1;0;0;0;0
3471;1;1;1;1;1;1
23028;0;0;0;1;0;1
2295;0;0;0;1;0;0
18560;1;0;0;0;0;0
20894;0;0;0;1;0;0
1645;1;1;1;1;1;1
9621;1;1;1;1;1;1
4148;1;1;1;1;1;1
15715;0;1;0;1;0;1
14628;0;0;0;0;0;1
7580;1;1;1;1;0;1
11233;0;1;1;1;1;1
19994;0;0;0;1;0;0
6565;1;1;1;1;1;1
10968;0;1;0;1;0;1
22364;0;1;0;1;0;0
8396;1;1;1;1;1;1
12337;1;1;0;1;1;1
12045;1;1;1;0;1;1
7937;1;1;1;1;1;1
15073;0;0;0;1;0;0
10742;1;1;0;1;0;1
6726;1;1;1;1;1;1
3991;1;1;1;1;1;1
6029;1;1;1;1;1;1
4717;1;1;1;1;1;1
13910;0;1;0;1;1;1
16504;0;1;0;1;0;1
7164;0;1;1;1;1;1
5475;1;1;1;1;1;1
20015;0;0;0;1;0;0
20603;0;0;0;0;0;1
18243;0;0;1;0;0;0
2326;1;1;1;1;1;1
16812;0;1;0;1;0;1
14020;0;1;0;1;1;1
13727;1;0;1;1;0;1
23043;0;0;0;1;0;1
4921;1;1;1;0;1;1
2427;1;1;1;1;1;1
12007;1;1;1;1;0;1
7218;0;1;1;1;1;1
17400;0;1;0;1;0;1
21197;0;0;0;1;0;1
12499;0;1;0;1;0;1
7663;0;1;0;1;0;1
6239;1;1;1;1;1;1
21679;0;0;1;0;1;0
2851;1;1;1;1;1;1
12217;1;1;1;1;0;1
15050;0;0;0;1;0;1
1025;1;1;1;1;1;1
13982;0;1;0;1;1;1
8444;1;1;1;1;1;1
16762;0;1;0;1;0;1
10893;1;1;0;0;1;1
18152;0;0;1;0;0;0
6831;1;1;1;1;1;1
684;1;1;1;1;0;1
14803;0;0;1;0;1;0
2794;1;1;1;1;1;1
10507;0;1;0;1;0;1
14058;0;0;0;1;0;1
19469;0;0;0;0;1;0
12887;0;1;0;1;0;1
21644;0;0;1;0;1;0
3380;1;1;1;1;1;1
12333;1;1;0;1;1;1
15805;0;1;0;1;0;1
15714;0;1;0;1;0;1
15888;0;1;0;1;0;1
9146;1;1;1;1;1;1
15947;1;0;1;1;0;0
13801;1;1;0;1;0;1
19249;0;0;0;0;0;1
17235;0;1;0;1;0;1
22551;0;1;0;0;0;1
1496;0;1;1;1;1;1
15165;1;0;0;0;0;0
15090;0;0;0;1;0;0
3783;1;1;1;1;1;1
11520;1;1;1;1;0;1
2684;1;1;1;1;1;1
15900;0;1;0;1;0;1
7967;1;1;1;1;1;1
5328;1;1;1;1;1;1
8913;1;1;1;1;1;1
16380;0;1;0;0;1;1
16932;0;1;0;1;0;1
13449;1;1;0;0;1;1
14581;0;0;0;1;0;1
3205;1;1;1;1;1;1
12096;1;1;1;1;0;1
6575;1;1;1;1;1;1
825;1;1;1;1;1;1
3748;1;1;1;1;1;1
10638;1;1;1;1;0;1
55;1;1;1;1;1;1
4171;1;1;1;1;1;1
9190;1;1;1;1;1;1
15490;0;1;0;1;0;1
20329;1;0;0;0;0;0
7437;1;1;1;1;0;1
19607;0;1;0;0;0;0
3976;1;1;1;1;1;1
6882;1;1;1;1;1;1
8850;1;1;1;1;1;1
4959;1;1;1;1;1;1
19058;0;0;0;0;0;1
6183;1;1;1;1;1;1
13680;0;1;1;1;0;1
18701;0;0;0;0;1;0
9125;1;1;1;1;1;1
7062;1;1;1;1;1;1
7795;0;1;0;0;0;0
13997;0;1;0;1;1;1
16603;0;1;0;1;0;1
6656;1;1;1;1;1;1
10671;1;0;1;1;0;1
20166;0;0;0;1;0;0
16731;0;1;0;1;0;1
20263;1;0;0;0;0;0
7844;0;1;1;1;0;0
13995;0;1;0;1;1;1
14148;0;1;0;1;0;0
8762;1;1;1;1;1;1
14511;1;0;1;0;0;0
13793;1;1;1;0;1;0
19661;0;0;0;0;1;0
21396;0;0;1;0;1;0
11054;0;0;0;1;0;0
3298;1;1;1;1;0;1
22079;0;1;0;0;0;1
10220;1;1;1;1;1;1
6516;1;1;1;1;1;1
6915;1;1;1;1;1;1
3785;1;1;1;1;1;1
8069;1;1;1;1;1;1
3291;1;1;1;1;1;1
8786;1;1;1;1;1;1
16347;0;1;0;1;0;1
967;1;1;1;1;1;1
21760;1;0;0;0;1;0
17664;0;1;0;1;0;1
4846;0;1;0;1;0;1
20936;0;0;0;1;0;0
12483;0;0;0;1;0;1
9364;1;1;1;1;1;1
8590;1;1;1;1;1;1
18262;0;0;1;0;0;0
19323;0;0;0;0;0;1
14855;0;1;0;0;0;0
15208;0;0;0;0;0;1
19858;0;0;0;0;1;0
9909;1;1;1;1;1;1
11444;1;1;1;1;0;1
9586;1;1;1;1;1;1
14765;0;0;0;0;0;1
15684;0;1;0;1;0;1
6707;1;1;1;1;1;1
5916;1;1;1;1;1;1
3312;1;1;1;1;1;1
1093;1;1;1;1;1;1
5020;1;1;1;1;1;1
20444;1;0;0;0;0;0
9452;1;1;1;1;1;1
21404;0;0;1;0;1;0
9892;1;1;1;1;1;1
15806;0;1;0;1;0;1
19609;0;0;0;0;1;0
6551;1;1;1;1;1;1
12795;0;0;0;0;0;1
4632;1;1;1;1;1;1
15222;0;0;0;0;0;1
12037;1;0;1;1;1;1
13287;0;0;0;1;0;0
19641;0;1;0;0;0;0
12646;0;0;1;0;1;0
8499;1;1;1;1;1;1
17143;0;1;0;1;0;1
6884;1;1;1;1;1;1
9049;1;1;1;1;1;1
13339;1;0;0;0;0;0
9624;1;1;1;1;1;1
2627;0;1;1;1;1;1
1936;1;1;1;1;1;1
13246;0;1;0;1;0;1
6680;1;1;1;1;1;1
4774;1;1;1;1;1;1
10720;1;1;0;1;0;1
15026;0;0;0;1;0;0
17066;0;1;0;1;0;1
2107;1;1;1;1;1;1
11019;0;1;0;1;0;1
1473;1;0;0;0;0;0
11539;1;1;0;1;1;1
5125;1;1;1;1;1;1
8649;1;1;1;1;1;1
7443;1;1;1;1;1;0
22464;0;1;0;1;0;0
871;1;1;1;1;0;1
22847;0;0;0;1;0;1
6764;1;1;1;1;1;1
10988;0;1;0;1;0;1
21305;0;0;0;0;1;1
17709;0;0;0;1;0;0
7060;1;1;1;1;1;1
6719;1;1;1;1;1;1
10388;1;1;1;1;1;1
16231;0;1;0;1;0;1
22856;0;0;0;1;0;1
6796;1;1;1;1;1;1
20571;0;0;0;0;0;1
13783;0;0;1;1;1;1
10985;0;1;0;1;0;1
13898;1;0;1;1;0;1
7129;0;1;0;1;0;1
18793;1;0;0;0;0;0
15465;0;1;0;1;0;1
5713;1;1;1;1;1;1
10373;1;1;1;1;1;1
14446;1;0;0;0;0;0
5113;0;0;0;1;0;0
16273;0;0;0;1;1;1
5998;1;1;1;1;1;1
6261;1;1;1;1;1;1
1313;1;1;1;1;1;1
10597;1;0;1;0;1;0
17617;0;1;0;1;0;1
15583;0;1;0;1;0;1
6249;1;1;1;1;1;1
15130;0;0;1;0;0;0
4078;1;1;1;1;1;1
20288;1;0;0;0;0;0
8949;1;1;1;1;1;1
18456;1;0;0;0;0;0
18335;0;0;1;0;0;0
8148;1;1;1;1;1;1
11456;0;1;1;1;1;1
3564;1;0;0;0;0;0
1342;1;1;1;1;0;1
15385;0;1;0;1;0;1
20414;1;0;0;0;0;0
18628;1;0;0;0;0;0
14113;0;0;0;1;0;1
7208;1;0;1;0;0;0
13636;1;0;1;1;0;1
9855;1;1;1;1;1;1
16934;0;1;0;1;0;1
17527;0;1;0;1;0;1
20204;0;0;1;0;0;0
1306;1;1;1;1;0;1
21697;0;0;1;0;1;0
11961;1;1;1;1;0;1
7629;1;0;0;0;0;0
16039;0;0;1;1;0;1
615;1;1;1;1;1;1
22054;0;1;0;0;0;1
4251;1;1;1;1;1;1
20113;0;0;0;1;0;0
7789;0;1;0;1;0;1
21302;0;0;0;1;0;1
20172;0;0;1;0;0;0
16612;0;1;0;1;0;1
1729;1;1;1;1;1;1
20513;1;0;0;0;0;0
3059;1;1;1;1;1;1
14945;0;0;0;1;0;0
22264;0;1;0;0;0;1
16692;0;1;0;1;0;1
13277;0;0;0;1;0;0
16326;0;1;0;1;0;1
15366;0;1;0;1;0;1
11788;0;1;1;1;1;1
11011;0;1;0;1;0;1
868;1;1;1;1;1;1
10998;0;0;0;1;0;1
8348;1;1;1;1;1;1
20439;0;0;0;0;1;0
18751;1;0;0;0;0;0
11880;0;1;1;1;1;1
9153;1;1;1;1;1;1
22813;0;0;0;1;0;1
3587;1;0;0;1;1;1
17881;0;0;1;0;0;0
196;1;1;1;1;1;1
16179;1;0;1;0;1;0
2919;0;1;0;1;0;1
18339;0;0;1;0;0;0
9830;1;1;1;1;1;1
8238;1;1;1;1;1;1
7001;1;1;1;1;1;1
14700;0;0;0;1;0;1
17407;0;1;0;1;0;1
7360;0;0;1;0;1;1
12630;0;0;1;0;1;0
5840;1;1;1;1;1;1
5759;1;1;1;1;1;1
854;1;1;1;1;1;1
1614;1;1;1;1;1;1
2007;1;1;1;1;1;1
12914;0;1;0;1;0;1
19559;0;1;0;0;0;0
8106;1;1;1;1;1;1
19207;0;0;0;0;0;1
15048;0;0;0;1;0;1
406;1;1;1;1;1;1
19210;0;0;0;0;0;1
4823;1;1;1;1;1;1
10688;1;0;0;0;0;0
14830;0;1;0;0;0;0
21233;0;0;0;1;0;1
1704;1;1;1;1;1;1
16858;0;1;0;1;0;1
14000;0;1;0;1;1;1
19290;0;0;0;0;0;1
14471;1;0;0;0;0;0
14141;0;0;0;1;0;0
21300;0;0;0;1;0;1
12570;1;0;1;0;0;0
2917;0;0;0;1;0;0
18671;1;0;0;0;0;0
11487;0;0;1;1;1;1
10278;1;1;1;1;1;1
14414;1;0;0;0;0;0
15043;0;0;0;1;0;0
11317;1;1;1;1;0;1
6778;1;1;1;1;1;1
2698;1;1;1;1;1;1
2315;1;1;1;1;1;1
14679;0;0;0;1;0;1
11034;0;1;0;1;0;1
22713;0;0;0;1;0;1
10065;1;1;1;1;1;1
17191;0;1;0;1;0;1
19087;0;0;0;0;0;1
6336;1;1;1;1;1;1
14413;1;0;0;0;0;0
2740;1;1;1;1;1;1
10829;0;0;0;0;0;1
20973;0;0;0;1;0;0
21763;1;0;0;0;1;0
9156;1;1;1;1;1;1
1723;1;1;1;1;1;1
2817;1;1;1;1;1;1
11793;1;1;1;1;0;1
8244;1;1;1;1;1;1
8915;1;1;1;1;1;1
20813;0;0;0;1;0;0
9777;1;1;1;1;1;1
13289;0;0;0;1;0;0
11229;0;1;1;1;1;1
17152;0;1;0;1;0;1
9327;1;1;1;1;1;1
623;1;1;1;1;1;1
14741;0;0;0;0;0;1
18715;1;0;0;0;0;0
250;1;1;1;1;1;1
6544;1;1;1;1;1;1
2704;1;1;1;1;1;1
9980;1;1;1;1;1;1
5685;1;1;1;1;1;1
687;1;1;1;1;1;1
650;0;1;0;1;0;1
820;1;1;1;1;1;1
21033;0;0;0;1;0;0
1541;1;1;1;1;1;1
2841;1;1;1;1;1;1
10250;1;1;1;1;1;1
5760;1;1;1;1;1;1
13629;1;0;1;1;1;0
22966;0;0;0;1;0;1
3824;1;1;1;1;1;1
18734;1;0;0;0;0;0
18326;0;0;1;0;0;0
9438;1;1;1;1;1;1
17497;0;1;0;1;0;1
14038;0;0;0;1;0;1
22650;0;0;0;1;0;1
487;1;1;1;1;1;1
16220;0;1;0;1;0;1
628;1;1;1;1;1;1
21739;0;0;0;1;0;1
15524;0;1;0;1;0;1
1037;1;1;1;1;1;1
8003;1;1;1;1;1;1
22908;0;0;0;1;0;1
18068;0;0;1;0;0;0
5322;1;1;1;1;1;1
20573;0;0;0;0;0;1
3732;1;1;1;1;1;1
1714;1;1;1;1;1;1
16298;1;1;0;0;0;1
18678;1;0;0;0;0;0
5180;1;1;1;1;1;1
4993;0;1;1;1;1;1
7204;1;1;1;1;0;1
3889;1;1;1;1;1;1
10504;0;1;0;1;0;1
12915;0;1;0;1;0;1
7282;1;1;1;1;0;1
6225;1;1;1;1;1;1
16851;0;1;0;1;0;1
9527;1;1;1;1;1;1
19164;0;0;0;0;1;0
635;1;1;1;1;1;1
5048;1;1;1;1;1;1
9080;1;1;1;1;1;1
17151;0;1;0;1;0;1
22307;0;1;0;1;0;0
13610;0;1;1;1;0;1
15054;0;0;0;1;0;0
1191;1;1;1;1;1;1
9600;1;1;1;1;1;1
3576;1;1;1;1;1;1
16075;0;0;1;1;0;1
16026;0;1;0;1;0;1
23126;0;0;0;1;0;1
11472;1;1;1;1;0;1
6800;0;0;0;1;0;0
8313;1;1;1;1;1;1
20787;0;0;0;1;0;0
20340;1;0;0;0;0;0
21820;1;0;1;0;0;0
11518;1;1;1;1;0;1
12585;0;0;1;0;0;0
11499;1;1;1;1;0;1
7479;0;1;1;1;1;1
9127;1;1;1;1;1;1
7916;1;0;0;0;0;0
14280;0;0;1;0;1;0
12435;0;1;0;1;0;1
11572;1;1;0;1;1;1
10726;1;1;0;1;0;1
7915;1;0;0;0;0;0
15730;0;1;0;1;0;1
16269;0;1;0;1;0;1
19926;0;0;0;1;0;0
16116;1;0;1;0;1;0
13097;0;1;0;1;0;1
9175;1;1;1;1;1;1
9629;1;1;1;1;1;1
20945;0;0;0;1;0;0
20670;0;0;0;0;1;0
18004;0;0;1;0;0;0
11442;1;1;0;1;1;1
14493;1;0;0;0;0;0
1098;1;1;1;1;1;1
12740;1;0;1;0;0;0
5562;1;1;1;1;1;1
1521;0;1;0;1;0;1
3276;1;1;1;1;1;1
10771;1;0;1;1;0;1
10800;0;0;0;0;0;1
15429;0;1;0;1;0;1
22916;0;0;0;1;0;1
5768;1;1;1;1;1;1
4814;1;1;1;1;1;1
4131;1;1;1;1;1;1
20302;1;0;0;0;0;0
1447;1;1;1;1;1;1
13022;0;0;1;0;1;0
14839;0;1;0;0;0;0
3673;1;1;1;1;1;1
20664;0;0;0;0;1;0
10354;1;1;1;1;1;1
10535;0;0;1;0;1;1
2750;1;1;1;1;1;1
11002;1;0;1;1;0;1
609;1;1;1;1;1;1
16429;0;1;0;1;0;1
5517;0;1;1;1;1;1
8576;1;1;1;1;1;1
16488;0;1;0;1;0;1
1120;1;1;1;1;1;1
8710;1;1;1;1;1;1
21359;0;0;1;0;1;0
22330;0;1;0;0;0;1
21479;0;0;1;0;1;0
16348;0;1;0;1;0;1
20628;0;0;0;0;1;0
15953;1;0;0;0;1;1
7869;1;1;1;1;1;1
8464;1;1;1;1;1;1
11007;0;0;0;1;0;0
14703;0;0;0;1;0;1
2075;1;1;1;1;1;1
6583;1;1;1;1;1;0
17646;0;1;0;1;0;1
20455;1;0;0;0;0;0
16384;0;1;0;1;0;1
5526;0;1;1;1;1;1
9810;1;1;1;1;1;1
3117;1;1;1;0;1;1
1190;1;1;1;1;1;1
18692;1;0;0;0;0;0
19647;0;1;0;0;0;0
8151;1;1;1;1;1;1
19722;0;1;0;0;0;0
15920;0;1;0;1;0;1
10514;0;0;0;1;0;1
3881;1;1;1;1;1;1
22044;0;1;0;1;0;0
10798;0;1;1;1;0;1
8905;1;1;1;1;1;1
4782;1;1;1;1;1;1
3025;1;1;1;1;1;1
23065;0;0;0;1;0;1
19573;0;1;0;0;0;0
7757;1;1;0;1;0;1
10922;0;0;0;0;1;0
13776;1;1;0;1;0;1
2618;1;1;1;1;1;1
1636;1;1;1;1;1;1
14282;0;0;1;0;0;0
12674;0;0;1;1;0;1
22952;0;0;0;1;0;1
17405;0;1;0;1;0;1
10404;1;1;1;1;1;1
8028;1;1;1;1;1;1
14705;0;0;0;0;0;1
4434;1;1;1;1;1;1
12073;1;1;1;1;0;1
399;1;0;0;0;0;0
10381;1;1;1;1;1;1
86;1;1;1;1;1;1
15867;0;1;0;1;0;1
4315;1;1;1;1;1;1
8780;1;1;1;1;1;1
8615;1;1;1;1;1;1
14469;1;0;0;0;0;0
6362;0;1;0;1;0;1
2669;1;1;1;1;1;1
11087;0;1;0;0;0;0
4213;0;0;0;0;1;0
5848;1;1;1;1;1;1
19853;0;0;0;1;0;0
14898;0;1;0;0;0;0
4765;1;1;1;1;0;1
19809;0;0;0;1;0;0
11558;0;1;1;1;1;1
18518;1;0;0;0;0;0
22167;0;1;0;0;0;1
19387;0;0;0;0;1;0
10649;1;0;1;0;0;0
8688;1;1;1;1;1;1
10532;0;1;0;1;1;1
10659;0;1;1;1;0;1
9513;1;1;1;1;1;1
14852;0;1;0;0;0;0
1712;1;1;1;1;1;1
7338;1;0;1;0;1;1
17335;0;1;0;1;0;1
5237;1;1;1;1;1;1
20436;1;0;0;0;0;0
20156;0;0;0;1;0;0
8279;1;1;1;1;1;1
15468;0;1;0;1;0;1
7551;1;1;1;1;0;1
6897;1;1;1;1;1;1
2591;0;1;1;1;0;1
8206;1;1;1;1;1;1
22002;0;1;0;1;0;0
7865;1;1;1;0;1;1
12320;1;1;1;1;0;1
9732;1;1;1;1;0;1
3009;0;1;0;1;0;0
640;1;0;0;0;0;0
9882;1;1;1;1;1;1
14307;0;0;1;0;0;0
17728;0;0;0;1;0;0
13353;0;0;0;0;1;0
20092;0;0;0;1;0;0
3049;1;1;1;1;1;1
2033;1;1;1;1;0;1
18422;1;0;0;0;0;0
613;1;1;1;1;1;1
20309;1;0;0;0;0;0
7228;0;1;1;1;1;1
19866;0;0;0;1;0;0
20579;0;0;0;0;0;1
19815;0;0;0;0;1;0
21699;0;0;1;0;1;0
8636;1;1;1;1;1;1
7195;1;1;1;1;0;1
17633;0;1;0;1;0;1
7664;0;1;0;1;0;1
16108;0;0;1;1;0;1
12173;0;1;1;1;1;1
18845;1;0;0;0;0;0
6390;1;1;1;1;1;1
17375;0;1;0;1;0;1
13257;0;1;0;1;0;1
3845;1;1;1;1;1;1
22542;0;1;0;0;0;1
7814;0;1;0;1;0;1
5556;1;1;1;1;1;1
4034;0;1;1;1;0;1
21938;0;0;0;1;0;1
15236;0;0;0;0;1;0
4860;1;1;1;1;1;1
1053;0;1;0;0;0;0
17469;0;1;0;1;0;1
12003;1;1;1;1;0;1
4035;0;1;1;1;1;1
22748;0;0;0;1;0;1
12642;1;0;1;0;0;0
10027;1;1;1;1;1;1
12810;0;1;0;1;0;1
21670;0;0;1;0;0;1
8882;1;1;1;1;1;1
4456;1;1;1;1;0;1
14600;0;0;0;0;0;1
16580;0;1;0;1;0;1
6168;1;1;1;1;0;1
22828;0;0;0;1;0;1
5946;1;1;1;1;1;1
18607;1;0;0;0;0;0
10111;1;1;1;1;1;1
2311;0;1;1;1;1;1
17946;0;0;0;0;1;0
22090;0;1;0;1;0;0
13467;0;1;1;1;0;1
1343;1;1;1;1;1;1
2891;1;1;1;1;1;1
11736;1;1;1;1;0;1
9956;1;1;1;1;1;1
20024;0;0;0;1;0;0
6876;1;1;1;1;1;1
3800;1;1;1;1;1;1
9975;1;1;1;1;1;1
4073;1;1;1;1;1;1
9064;1;1;1;1;1;1
21363;0;0;1;0;1;0
18586;1;0;0;0;0;0
17076;0;1;0;1;0;1
17540;0;1;0;1;0;1
2835;1;1;1;1;1;1
13309;1;0;0;0;0;0
1580;1;1;1;1;0;1
13528;0;1;1;1;0;1
14570;0;0;0;0;0;1
6505;1;1;1;1;1;1
8984;1;1;1;1;1;1
14866;0;1;0;0;0;0
18026;0;0;1;0;0;0
17381;0;1;0;1;0;1
13186;0;1;0;1;0;1
927;1;1;1;1;1;1
5410;1;1;1;1;1;1
20208;0;0;1;0;0;0
2976;1;1;1;1;1;1
7356;1;1;1;0;1;1
6359;1;1;1;1;1;1
11523;0;1;1;1;1;1
405;1;1;1;1;1;1
7779;0;1;1;1;1;1
11697;1;0;1;1;1;1
1964;1;1;1;1;1;1
12087;0;1;1;1;1;1
20074;0;0;0;0;1;0
10677;1;0;1;0;1;0
9312;1;1;1;1;1;1
17559;0;1;0;1;0;1
11309;1;1;1;1;0;1
20995;0;0;0;1;0;0
6428;1;1;1;1;1;1
11491;0;1;1;1;1;1
14076;0;0;1;0;1;0
13484;1;1;0;1;0;1
20033;0;0;0;1;0;0
1667;1;1;1;1;1;1
7334;1;1;1;1;0;1
12859;0;0;0;0;0;1
20809;0;0;0;1;0;0
17100;0;1;0;1;0;1
8527;1;1;1;1;1;1
19544;0;0;0;0;1;0
18858;1;0;0;0;0;0
15472;0;1;0;1;0;1
22878;0;0;0;1;0;1
15146;1;0;0;0;0;0
18313;0;0;1;0;0;0
18644;1;0;0;0;0;0
13683;0;1;1;1;0;1
20480;0;0;0;0;1;0
16226;0;1;0;1;0;1
11842;0;1;1;1;1;1
20933;0;0;0;1;0;0
10073;1;1;1;1;1;1
12938;0;0;0;0;0;1
10687;1;0;0;0;0;0
11222;1;0;1;1;1;1
5367;1;1;1;1;1;1
9524;1;1;1;1;1;1
8478;1;1;1;1;1;1
13565;1;0;1;1;0;1
10108;1;1;1;1;1;1
14789;0;0;0;0;1;0
19905;0;0;0;1;0;0
23071;0;0;0;1;0;1
15478;0;1;0;1;0;1
769;0;0;0;1;0;1
21505;0;0;1;0;1;0
7459;1;1;1;1;0;1
19618;0;1;0;0;0;0
16158;0;0;1;1;0;1
21082;0;0;0;1;0;0
9670;1;1;1;1;1;1
14994;0;0;0;1;0;0
3507;1;1;1;1;1;1
17695;0;0;0;1;1;1
11606;1;1;1;1;0;1
17051;0;1;0;1;0;1
7839;0;1;0;1;0;1
5042;1;1;1;1;1;1
9307;1;1;1;1;1;1
14171;0;0;1;0;1;0
17986;0;0;1;0;0;0
18061;0;0;1;0;0;0
19992;0;0;0;1;0;0
1954;1;1;1;1;1;1
17057;0;1;0;1;0;1
15750;0;1;0;1;0;1
21567;0;0;1;0;0;1
1761;1;1;1;1;1;1
16826;0;1;0;1;0;1
12742;1;0;1;0;1;0
13780;0;1;0;1;1;1
17106;0;1;0;1;0;1
8842;1;1;1;1;1;1
8853;1;1;1;1;1;1
3473;1;1;1;1;1;1
9651;1;1;1;1;1;1
6140;1;1;1;1;1;1
9790;1;1;1;1;1;1
8755;1;1;1;1;1;1
17919;0;0;0;0;1;0
3633;1;1;1;1;1;1
7411;1;1;1;1;0;1
10883;0;1;0;0;0;1
3391;1;1;1;1;1;1
7423;1;1;1;1;0;1
12114;1;1;1;1;0;1
14956;0;0;0;1;0;1
15862;0;1;0;1;0;1
18365;0;0;1;0;0;0
2659;1;1;1;1;0;1
21543;0;0;1;0;1;0
14626;0;0;0;0;0;1
9900;1;1;1;1;1;1
3521;1;1;1;1;1;1
14922;0;1;0;0;0;0
20896;0;0;0;1;0;0
4800;1;1;1;1;0;1
9265;1;1;1;1;1;1
14099;0;0;0;1;0;1
13546;0;1;1;1;0;1
10697;1;0;0;0;0;0
15988;0;0;1;0;1;1
21583;0;0;1;0;1;0
3592;1;1;1;1;1;1
13208;0;1;0;1;0;1
14188;0;0;1;0;0;0
17376;0;1;0;1;0;1
10918;0;0;0;0;1;0
16425;0;1;0;1;0;1
11409;0;1;1;1;1;1
1260;0;1;1;1;1;1
1029;1;0;0;0;0;0
11260;1;1;1;1;0;1
7288;0;1;1;1;0;1
1622;0;1;1;1;1;1
15893;0;0;1;1;1;0
8725;1;1;0;1;1;1
11634;0;1;1;1;1;1
3005;1;1;1;1;1;1
7280;1;1;1;1;0;1
20106;0;0;0;1;0;0
10059;1;1;1;1;1;1
4090;1;1;1;1;1;1
13746;0;1;1;1;0;1
20175;0;0;1;0;0;0
19354;0;0;0;0;0;1
6464;1;1;1;1;1;1
5506;1;1;1;1;0;1
19054;0;0;0;0;0;1
4644;1;1;1;1;1;1
20073;0;0;0;0;1;0
2148;1;1;1;1;1;1
3094;1;1;1;1;1;1
2342;1;0;1;1;1;1
18684;1;0;0;0;0;0
20361;1;0;0;0;0;0
20811;0;0;0;1;0;0
7188;1;1;1;1;0;1
18383;0;0;1;0;0;0
16114;1;0;1;0;1;0
13119;0;1;0;1;0;1
6736;1;1;1;1;1;1
20121;0;0;0;1;0;0
21048;0;0;0;1;0;0
21326;0;0;0;1;0;1
6929;0;1;1;1;1;1
17114;0;1;0;1;0;1
16003;0;0;1;1;0;1
3421;1;1;1;1;1;1
18033;0;0;1;0;0;0
22659;0;0;0;1;0;1
20396;1;0;0;0;0;0
20665;0;0;0;0;1;0
17898;0;0;1;0;0;0
22035;0;1;0;1;0;0
19571;0;1;0;0;0;0
18043;0;0;1;0;0;0
8526;1;1;1;1;1;1
22021;0;1;0;1;0;0
2973;1;1;1;1;1;1
2113;1;1;1;1;0;1
5971;1;1;1;1;1;1
10655;0;0;1;1;1;1
2053;1;1;1;1;1;1
149;1;1;1;1;1;1
18000;0;0;1;0;0;0
7706;0;1;0;1;0;1
724;1;1;1;1;1;1
19495;0;0;0;0;1;0
16665;0;1;0;1;0;1
3531;0;1;1;1;1;1
10189;1;1;1;1;1;1
4405;1;1;1;1;1;1
14395;1;0;0;0;0;0
15248;0;1;0;0;0;0
4254;1;1;1;1;1;1
5743;1;1;1;1;1;1
14369;0;0;1;0;1;0
7490;1;1;1;1;0;1
9279;1;1;1;0;1;1
6888;1;1;1;1;1;1
11742;1;1;1;1;0;1
8324;1;1;1;1;1;1
13798;0;0;1;1;1;1
855;1;1;1;1;1;1
1617;1;1;1;1;1;1
16453;0;1;0;1;0;1
10526;0;1;1;1;0;1
3032;0;1;1;1;1;1
21874;1;0;0;0;1;0
924;1;1;1;1;1;1
12943;0;1;0;1;0;1
5899;1;1;1;1;1;1
21132;0;0;0;1;0;1
9271;1;1;1;1;1;1
15183;1;0;0;0;0;0
21129;0;0;0;1;0;1
3780;0;1;1;1;1;1
9598;1;1;1;1;1;1
19703;0;1;0;0;0;0
3606;1;1;1;1;1;1
8802;1;1;1;1;1;1
4307;1;1;1;1;1;0
4054;1;1;1;1;1;1
2124;1;1;1;1;1;1
9978;1;1;1;1;1;1
11702;1;1;1;1;0;1
4253;1;1;1;1;1;1
18596;1;0;0;0;0;0
3828;1;1;1;1;1;1
19105;0;0;0;0;0;1
7523;1;0;0;1;0;1
14264;1;0;1;0;0;0
12145;1;1;1;0;1;1
269;1;1;1;1;1;1
20191;0;0;1;0;0;0
21702;0;0;1;0;1;0
14433;1;0;0;0;0;0
10845;0;1;0;1;0;1
9363;1;1;1;1;1;1
13074;0;1;0;1;0;1
2002;1;1;1;1;1;1
8783;1;1;1;1;1;1
17815;0;0;0;1;0;0
14200;0;0;1;0;1;0
4143;1;1;1;1;1;1
3445;1;1;1;1;1;1
20862;0;0;0;1;0;0
1765;1;0;0;0;0;0
2468;1;1;1;1;1;1
8889;1;1;1;1;1;1
6220;1;1;1;1;1;1
4642;1;1;1;1;1;1
9759;1;1;1;1;1;1
10334;1;1;1;1;1;1
6384;0;1;0;1;0;1
7396;0;1;1;1;1;1
4768;1;1;1;1;1;1
1703;1;1;1;1;1;1
2503;1;1;1;1;1;1
19818;0;0;0;1;0;0
1001;1;1;1;1;1;1
12288;1;1;1;1;0;1
18099;0;0;1;0;0;0
20300;1;0;0;0;0;0
11940;0;1;1;1;1;1
10539;0;1;1;1;0;1
15296;0;0;0;1;0;0
136;1;1;1;1;1;1
16484;0;1;0;1;0;1
22344;0;1;0;1;0;0
20837;0;0;0;1;0;0
1409;1;1;1;1;1;1
17182;0;1;0;1;0;1
8790;1;1;1;1;1;1
18350;0;0;1;0;0;0
7091;1;1;1;1;1;1
8208;1;1;1;1;1;1
